SISE-002;https://www.sais.ee/avalik/kes_et.html;Veebileht;;;994;
mta-095;http://www.emta.ee/et/eraklient/reisimine-saadetised-umberasumine/kaupade-kaasatoomine-liiduvalisest-riigist;Veebileht;;;;
SISE-001;https://sisekaitse.ois.ee/;Veebileht;;;1060;
MIL-004;http://harjutusvali.mil.ee;Veebileht;;;162;
EPA-020;https://teenused.epa.ee/;Veebileht;;;2;
EPA-019;https://teenused.epa.ee/;Veebileht;;;1;
RIA-045;https://www.ria.ee/ee/x-tee-kkk.html#uuendus;Veebileht;;;876;
EPA-018;https://teenused.epa.ee/;Veebileht;;;4;
RIK-001;https://emtak.rik.ee/EMTAK/pages/klassifikaatorOtsing.jspx;Veebileht;;;;
EPA-017;https://teenused.epa.ee/;Veebileht;;;2;
EPA-016;https://teenused.epa.ee/;Veebileht;;;15;
RM-013;https://www.audiitortegevus.ee/lr1/web/guest/home;Veebileht;;;927;
RTK-005;saldo.fin.ee;Veebileht;;;10022;
RTK-004;https://www.omniva.ee/index.php;Veebileht;;;239105;
RTK-002;http://www.rtk.ee/sap-kasutusjuhendid/sap-tutvustus;Veebileht;;;72000;
PMA-004;http://www.pma.agri.ee/index.php?id=104&sub=254&sub2=318;Veebileht;;;;
EPA-015;https://teenused.epa.ee/;Veebileht;;;7;
EPA-014;http://www.epa.ee/form/teabenoue;Veebileht;;;5;
PMA-001;http://www.pma.agri.ee/index.php?id=104&sub=128&sub2=195;Veebileht;;;4898;
SIM-002;https://vana.siseministeerium.ee/17115/;Veebileht;;;2996;
PRIA-010;https://kls.pria.ee/kaart/;Veebileht;;;24000;
JUM-007;https://kinnistuportaal.rik.ee/KAEP/login.aspx;Veebileht;;;24653;
VTA-049;http://www.vta.ee/teadaanded-meremeestele/;Veebileht;;;169;
EPM-015;http://www.epm.ee/kylastajale/lahtiolekuajad/;Veebileht;;;70000;
KAM-001;http://www.kaitseministeerium.ee/et/eesmargid-tegevused/teadus-ja-arendustegevus/kaitsetoostuse-arendustoetused;Veebileht;;;7;
MESA-001;http://www.pikk.ee/teenused-ja-tooted#.VpeREfmLSUk;Veebileht;;;369;
PRIA-006;http://www.pria.ee/et/toetused/nimekiri/1;Veebileht;;;;
EPM-011;http://www.epm.ee/kogud/kasutamine/;Veebileht;;;360;
VET-005;https://cas.agri.ee/epm-cas/login?service=https%3A%2F%2Fportaal.agri.ee%2Fepm-portal%2Fj_spring_cas_security_check;Veebileht;;;32;
JUM-008;https://kinnistusraamat.rik.ee/detailparing/Login.aspx;Veebileht;;;6379711;
RIA-007;https://riha.eesti.ee;Veebileht;;;122;
VTA-053;http://www.vta.ee/2015/;Veebileht;;;4;
EKM-002;http://kunstimuuseum.ekm.ee/;Veebileht;;;442268;
EPM-003;http://www.epm.ee/kylastajale/programmid/hariduslikud-programmid/;Veebileht;;;70000;
EPM-012;http://www.epm.ee/event/;Veebileht;;;1000;
MA-041;http://www.mnt.ee/index.php?id=25960;Veebileht;;;;
VTA-052;https://www.emde.ee/vi-iloginedit;Veebileht;;;1325;
VTA-054;http://www.vta.ee/lootsiraamat/;Veebileht;;;132;
EPM-004;http://www.epm.ee/kylastajale/programmid/tahtpaeva-programmid/;Veebileht;;;10000;
KUM-002;www.muis.ee;Veebileht;;;144785;
MKM-044;www.riigiteenused.ee;Veebileht;;;322;
EKM-003;http://pood.ekm.ee/;Veebileht;;;785;
JUM-010;https://ariregister.rik.ee/;Veebileht;;;8000208;
EPA-008;http://www1.epa.ee/ep/default2.asp;Veebileht;;;29067;
EPA-005;https://teenused.epa.ee/;Veebileht;;;24;
EPA-006;https://online.epa.ee/;Veebileht;;;817;
KURG-005;http://www.kurgja.ee/urituste_korraldamine.html;Veebileht;;;36;
JUM-011;http://www.rik.ee/et/e-ariregister/xml-teenus;Veebileht;;;34970780;
SPOR-001;http://www.spordiregister.ee/?ac=esitamine;Veebileht;;;4718;
EPA-009;http://www2.epa.ee/Patent/mudel.nsf/SearchEst?OpenForm;Veebileht;;;17168;
MA-010;http://www.mnt.ee/index.php?id=10603;Veebileht;;;;
RIA-012;https://installer.id.ee/?lang=est;Veebileht;;;13633977;
JUM-012;http://www.rik.ee/et/e-ariregister;Veebileht;;;35707779;
VTA-050;http://mereviki.vta.ee/mediawiki/index.php/Esileht;Veebileht;;;7837;
SPOR-002;http://www.spordiregister.ee/?ac=esitamine;Veebileht;;;2937;
EPA-010;http://www2.epa.ee/Patent/mark.nsf/SearchEst?OpenForm;Veebileht;;;1052368;
JUM-004;http://www.rik.ee/et/e-kinnistusraamat;Veebileht;;;5519820;
EPM-013;http://www.epm.ee/teadustoo/kusimustikud/;Veebileht;;;10;
EPA-007;http://www1.epa.ee/patent/default2.asp;Veebileht;;;33126;
RIA-032;https://www.eesti.ee/est/teemad/ametnik/riigiportaali_abi/info_e_teenuse_tegijale/teenuse_avamine_muutmine_ja_sulgemine/andmekogu_registreerimine_rihas;Veebileht;;;333;
EPA-011;http://www2.epa.ee/Patent/design.nsf/SearchEst?OpenForm;Veebileht;;;22196;
JUM-005;http://www.rik.ee/et/e-kinnistusraamat/xml-teenus;Veebileht;;;47499331;
EPM-014;http://www.epm.ee/kylastajale/naitused/ajutised-naitused/;Veebileht;;;70000;
EPM-001;http://www.epm.ee/kylastajale/naitused/pusinaitused/;Veebileht;;;70000;
RIA-033;https://riha.eesti.ee/riha/main;Veebileht;;;424;
EPA-003;https://online.epa.ee/;Veebileht;;;18;
MA-044;https://teeregister.riik.ee;Veebileht;;;719692;
EPA-012;http://www2.epa.ee/Patent/georeg.nsf/SearchEst?OpenForm;Veebileht;;;2670;
VET-009;http://www.pria.ee/et/ePRIA;Veebileht;;;;
RES-101;https://www.kodutuleohutuks.ee/;Veebileht;;;50000;
EPA-002;https://teenused.epa.ee/;Veebileht;;;966;
EPM-007;http://www.epm.ee/kontakt/;Veebileht;;;25000;
EKM-001;http://digikogu.ekm.ee/;Veebileht;;;33602;
MA-045;https://teeregister.riik.ee;Veebileht;;;331568;
RES-601;http://paasteamet.ee/et/paasteamet/teabenoue.html;Veebileht;;;124;
RIA-019;https://riha.eesti.ee/riha/main;Veebileht;;;135;
EPM-002;http://www.epm.ee/hinnakiri/;Veebileht;;;70000;
